ID,Gender,PHI,MHI,FI,LD,SCI,UE,TI,APM
2325288,f,1,0,0,1,0,1,1,3
2231505,m,0,1,0,0,1,1,1,5
2325115,m,0,0,0,0,0,0,1,2
2231368,f,0,0,1,0,0,1,0,5
2325315,m,0,1,1,0,1,1,0,1
2325258,m,1,0,1,0,0,0,1,3
2231586,m,0,0,1,0,0,0,1,4
2231369,m,1,1,0,1,0,0,0,1
2231480,f,0,1,0,0,0,1,1,5
2231403,f,0,1,0,1,0,1,1,3
2325241,m,1,1,1,0,1,1,0,1
2325076,f,0,0,0,1,1,0,0,5
2231360,f,0,0,0,0,1,0,1,4
2325030,f,1,1,0,1,0,0,1,1
2325146,f,1,0,0,0,1,0,0,2
2231563,f,0,1,1,0,0,1,1,1
2231529,m,1,0,1,1,0,0,0,3
2325151,m,0,0,0,1,0,1,1,1
2325193,f,0,0,0,0,0,1,1,1
2325087,f,1,1,1,1,1,1,0,4
2325232,m,0,0,1,0,1,1,1,2
2325009,f,1,1,0,0,0,1,1,5
2231436,m,1,0,1,1,0,0,1,1
2325018,f,0,0,0,0,1,0,0,2
2231405,m,1,0,1,0,0,0,1,2
2325092,m,1,1,0,1,1,1,0,1
2325248,m,1,0,0,0,1,1,1,2
2231356,f,0,1,1,0,1,0,1,4
2231440,m,0,0,0,0,1,0,1,4
2231468,f,1,0,1,1,1,1,0,5
2325184,f,0,1,0,0,0,1,0,5
2325167,m,0,1,0,0,0,1,1,1
2231496,f,1,0,0,1,0,0,0,4
2325325,m,0,0,0,0,1,1,0,2
2231378,m,1,0,0,0,0,1,0,5
2325014,f,1,1,0,0,0,1,1,1
2231532,f,1,1,0,1,0,1,0,2
2325098,f,1,0,1,1,1,0,1,1
2231539,m,0,0,1,0,0,1,1,4
2231438,m,1,1,1,1,0,1,0,4
2231517,f,0,1,0,1,0,1,0,1
2231585,f,0,0,0,1,1,1,1,4
2231485,f,0,0,0,1,0,1,0,4
2325053,m,0,1,1,0,1,0,0,5
2325078,f,1,1,0,0,1,0,1,1
2231467,m,0,1,1,0,0,1,1,1
2231357,m,0,0,1,1,0,1,0,1
2325107,m,1,1,1,0,1,1,1,1
2231445,f,0,1,1,0,1,1,0,4
2325047,m,0,1,1,1,0,1,1,2
2325322,f,1,1,0,1,1,1,1,2
2325169,f,1,0,1,0,1,0,1,3
2325268,f,0,0,1,1,0,0,1,3
2231350,m,1,0,0,1,1,1,1,1
2231499,m,1,0,0,1,0,0,1,5
2231452,f,1,1,1,1,0,0,1,2
2325032,f,1,0,1,0,1,0,1,5
2325229,m,1,0,1,0,0,1,1,5
2325187,m,1,1,0,1,0,0,0,4
2325200,f,0,1,1,0,0,0,1,5
2325022,m,0,1,0,0,1,0,1,3
2325161,m,0,0,1,1,1,0,0,3
2231453,f,1,1,1,1,1,0,0,2
2231423,m,1,1,0,0,0,1,1,4
2231430,f,1,0,1,1,0,1,1,5
2325204,m,1,1,0,0,0,0,0,3
2231420,m,1,0,1,1,1,1,1,4
2231534,f,1,0,1,1,0,0,1,5
2231365,m,0,1,0,1,1,1,0,2
2231355,f,1,0,1,0,1,0,1,1
2325238,f,1,0,1,0,0,0,0,2
2325307,m,0,0,1,1,1,0,0,3
2231404,f,0,0,0,0,1,1,0,4
2231471,f,0,1,0,1,1,0,0,2
2325225,m,1,1,0,0,1,1,0,3
2325160,f,1,1,0,1,0,1,0,1
2231527,f,1,1,0,0,1,0,0,2
2231377,f,1,0,1,1,0,1,1,3
2325295,m,0,1,0,1,1,1,0,3
2231583,f,1,0,0,1,0,0,0,3
2231427,m,1,0,1,0,0,1,1,5
2231439,m,0,0,1,0,1,1,1,2
2231528,f,0,0,1,1,0,0,0,5
2325289,f,0,1,0,1,1,1,0,4
2325192,m,1,1,0,1,1,0,1,5
2325290,f,1,0,0,1,1,0,0,1
2231500,m,0,0,1,0,1,0,1,4
2231569,m,1,0,0,1,0,1,1,1
2325265,f,1,0,0,1,1,0,0,4
2325034,f,0,0,1,0,0,0,1,4
2325228,m,0,1,0,1,0,0,0,5
2325226,f,0,1,1,0,0,0,0,2
2325233,m,0,1,1,1,0,0,0,5
2231348,f,1,0,0,1,1,1,1,4
2325013,m,0,1,0,0,1,1,1,3
2325316,f,0,1,0,0,1,0,1,4
2325122,f,0,1,1,0,1,1,0,3
2231564,f,0,0,1,0,1,0,0,5
2325185,m,0,1,0,0,1,0,0,2
2231384,f,1,1,0,1,1,0,0,3
2231475,m,1,0,0,0,0,1,0,3
2231525,m,1,1,0,1,0,1,1,5
2231547,f,1,0,1,0,1,1,1,3
2325212,f,1,0,0,0,1,0,0,4
2231515,m,0,1,1,1,0,0,0,1
2231389,m,0,0,1,1,0,1,0,2
2325119,m,0,1,1,1,0,0,0,4
2325318,f,0,1,1,1,0,1,0,5
2325269,f,1,1,1,0,1,1,0,4
2231472,f,0,1,1,1,0,0,0,1
2325086,m,1,0,0,1,0,0,1,1
2325081,f,0,0,1,0,1,0,0,3
2231562,m,0,1,1,1,1,1,0,4
2231372,f,0,1,1,1,0,0,1,4
2231514,f,0,0,0,1,1,1,1,4
2231516,f,0,1,1,0,1,0,0,1
2325084,f,1,0,0,1,0,1,1,1
2325183,m,0,1,0,0,0,1,0,2
2231406,f,0,1,1,1,1,0,1,3
2325230,f,0,1,1,1,0,0,1,2
2231346,m,0,1,0,1,1,0,1,5
2231513,m,1,1,1,1,0,1,0,3
2325158,m,0,0,0,1,0,1,0,5
2231530,m,0,1,1,0,0,1,0,3
2325089,m,0,0,1,1,0,1,1,3
2325170,f,1,0,0,1,0,0,1,1
2231343,f,0,0,0,0,1,1,0,4
2231417,m,1,1,0,1,1,0,0,2
2231435,m,1,1,1,0,0,0,0,3
2325090,m,0,1,1,0,1,0,1,5
2325243,m,0,0,0,1,0,0,1,5
2325277,m,0,0,1,0,1,0,1,4
2325041,f,0,1,0,0,0,1,1,4
2231345,m,1,1,0,0,0,1,0,5
2231364,f,1,0,1,1,1,0,0,1
2231584,m,1,1,0,1,1,0,0,5
2325070,m,1,0,1,0,0,0,0,1
2231337,m,0,1,0,0,1,1,1,4
2325121,f,1,0,1,0,1,1,1,5
2231398,m,0,1,1,0,0,1,1,5
2231507,f,0,1,0,1,1,0,1,3
2231399,f,0,0,0,0,1,0,1,5
2231402,f,1,1,0,0,1,0,0,2
2231391,f,0,1,1,0,1,1,1,3
2325077,f,1,0,0,0,1,0,0,1
2231521,m,1,0,1,0,1,0,1,1
2325166,f,0,0,1,1,1,1,1,2
2325299,f,1,0,1,1,0,0,1,4
2231535,f,1,0,1,1,0,1,1,3
2325134,f,1,0,1,0,1,0,1,5
2231560,m,1,0,1,0,0,1,0,4
2325308,m,1,0,0,0,1,1,1,5
2325218,f,1,0,0,1,0,1,1,5
2231536,f,1,1,1,1,0,1,0,1
2231555,m,1,0,0,0,1,1,1,1
2325285,m,1,1,1,1,1,0,1,3
2325020,m,1,1,1,1,0,0,0,1
2231425,m,0,1,1,1,1,1,0,2
2325132,m,1,0,0,1,1,1,0,5
2325276,m,1,1,0,0,1,1,0,2
2231418,f,1,1,0,1,0,1,0,5
2325180,f,0,0,0,1,1,1,0,4
2325205,f,1,1,1,0,1,0,1,4
2325215,m,1,0,1,0,1,0,0,5
2231561,m,0,0,1,0,0,0,1,5
2231373,f,1,0,1,1,0,1,1,2
2325300,f,1,1,1,0,0,0,1,1
2231503,f,1,0,0,0,1,0,1,4
2325320,m,1,1,0,0,0,0,1,5
2325137,f,1,0,1,0,1,0,0,1
2231511,m,1,1,0,1,0,1,1,5
2325116,m,1,0,0,0,1,0,0,1
2231344,m,0,1,0,0,1,0,0,3
2325074,m,1,1,0,1,1,1,0,4
2325120,m,1,0,0,1,0,0,0,2
2325181,f,0,1,1,1,0,1,0,1
2325021,f,1,1,0,0,0,0,1,2
2325140,m,0,0,1,1,1,0,1,5
2325236,m,1,0,0,0,0,0,0,2
2325199,m,0,0,1,0,1,0,1,5
2231387,m,0,0,1,1,0,1,1,1
2325093,f,0,1,0,0,0,0,0,2
2325188,f,0,0,1,1,0,0,0,2
2325080,f,0,1,0,0,1,0,0,5
2325110,m,1,0,0,1,0,1,1,1
2325301,f,0,0,1,0,1,1,1,1
2231400,m,1,1,0,0,1,1,0,2
2325139,f,1,0,1,1,0,0,0,2
2231443,m,0,0,0,0,0,1,0,3
2231571,m,0,1,1,1,0,1,1,3
2231408,m,1,1,0,0,1,0,1,2
2325085,m,0,1,1,1,0,1,0,1
2231367,f,1,1,0,1,0,1,1,3
2325163,f,1,1,1,1,0,1,1,3
2325008,f,0,0,0,0,0,0,1,4
2325082,f,1,1,1,0,0,1,1,4
2325249,f,0,0,1,0,1,0,1,4
2231385,f,1,0,1,1,0,0,0,5
2325105,m,0,0,1,1,1,1,1,3
2231457,f,0,0,1,0,1,0,0,1
2231374,f,0,0,1,1,0,1,0,5
2231426,m,1,0,1,0,0,0,1,2
2325196,f,1,1,0,0,1,1,0,3
2231386,f,0,0,1,1,0,1,1,2
2231490,f,1,1,0,1,0,1,0,4
2231568,m,1,1,0,0,1,0,1,2
2325252,m,1,0,0,0,1,1,1,4
2231449,f,0,1,0,1,1,1,1,1
2325254,f,1,0,0,1,1,1,0,5
2231494,f,1,0,1,1,0,1,1,1
2231349,f,0,1,1,1,1,0,1,1
2325129,f,0,0,1,1,0,1,1,2
2231342,m,1,0,0,1,0,0,1,1
2231375,m,0,0,1,0,0,0,1,1
2325025,f,0,0,1,1,1,1,1,3
2325033,m,1,1,0,0,1,0,0,5
2325060,m,1,1,1,0,0,1,0,1
2325282,f,0,0,0,0,1,1,1,2
2325026,m,0,1,0,1,0,1,0,2
2325175,m,0,1,1,1,0,1,1,5
2231461,f,0,1,1,0,0,0,1,4
2325100,f,0,1,0,0,0,1,1,5
2231484,f,1,0,1,1,1,0,0,3
2231407,m,0,0,0,1,0,0,0,2
2325283,f,0,1,1,1,1,1,0,4
2325037,m,1,0,0,0,0,1,0,1
2231518,f,1,1,1,1,1,1,1,5
2325203,m,0,0,0,1,0,1,1,3
2231354,m,0,1,0,1,0,0,1,1
2325045,f,1,1,0,0,0,0,1,1
2325111,m,0,1,1,1,0,0,0,4
2231441,m,0,0,0,1,0,1,1,5
2325211,m,1,1,1,0,1,1,1,5
2231396,m,0,0,1,1,1,0,0,5
2231424,m,1,0,1,1,0,0,0,4
2231362,m,1,0,1,1,1,0,0,1
2325194,m,0,1,1,1,1,0,0,4
2325259,f,0,1,1,0,1,0,1,4
2325149,m,0,0,0,1,0,0,0,4
2231581,f,1,0,0,1,0,0,0,2
2231476,m,0,0,0,1,0,0,1,4
2325083,m,0,0,1,0,0,1,0,3
2325028,m,1,1,1,1,1,1,0,1
2325293,f,0,1,0,0,1,0,1,2
2231497,f,1,0,1,0,1,1,0,2
2231414,f,1,0,0,0,0,0,1,2
2325310,m,1,1,0,1,1,0,0,2
2231506,m,0,1,0,1,0,1,0,5
2325123,f,1,1,0,0,1,0,0,2
2231429,m,0,0,1,1,0,1,0,5
2231455,m,1,1,1,1,1,1,0,3
2325294,m,1,0,1,0,1,1,1,3
2231544,f,1,0,0,1,1,1,0,1
2325207,f,0,0,1,1,1,0,1,4
2325012,m,0,1,1,0,1,1,1,2
2325066,f,0,1,1,0,0,0,0,4
2231392,f,1,0,1,0,0,1,1,2
2325052,m,0,1,1,1,1,0,1,1
2231504,m,1,0,0,1,0,1,1,1
2231470,m,0,0,1,0,0,0,0,1
2325073,f,0,0,0,0,1,0,1,5
2325099,m,0,1,0,1,0,0,0,5
2231454,f,1,1,1,0,1,0,1,3
2325142,f,0,1,1,0,1,0,0,2
2325138,f,1,0,0,1,0,1,0,3
2231552,f,1,1,1,0,1,1,1,3
2231474,m,1,0,1,0,1,1,0,1
2325244,f,1,0,0,1,1,0,1,2
2325281,f,1,0,0,0,1,1,0,4
2231446,f,0,1,0,0,0,0,0,3
2325223,m,1,0,0,1,1,0,1,5
2325326,m,1,0,1,1,1,1,1,3
2325044,f,0,1,0,0,1,1,1,5
2325063,m,1,0,1,0,0,0,1,1
2325148,m,0,0,1,0,1,1,0,2
2231576,f,0,0,1,0,0,0,0,3
2231393,f,0,1,0,0,1,0,0,3
2325097,f,0,1,1,0,0,1,1,3
2231489,m,0,0,0,0,0,0,0,4
2231462,f,0,1,0,0,0,0,0,4
2231541,f,0,1,0,0,1,0,0,1
2231366,m,1,1,1,0,1,0,0,1
2325206,m,1,1,0,0,0,0,1,4
2325068,m,0,0,0,1,0,1,0,2
2231523,m,1,1,1,1,1,1,0,5
2231370,m,0,0,1,1,1,0,0,2
2231573,m,0,1,0,1,1,0,0,1
2231537,m,1,1,0,0,0,0,1,2
2231332,f,0,0,1,1,0,1,0,4
2231376,f,0,0,1,1,1,0,1,4
2325162,m,1,1,1,1,0,0,0,2
2325247,f,1,0,0,0,0,1,1,4
2325302,f,0,1,1,0,0,1,0,5
2325050,f,0,0,1,1,0,1,0,2
2325209,m,0,0,0,1,1,0,0,4
2231383,f,1,0,1,0,0,0,1,1
2231371,f,0,1,1,1,0,1,0,1
2325312,f,1,0,0,0,0,0,1,3
2325108,m,1,0,1,1,1,0,1,3
2325064,m,1,0,1,0,0,0,0,1
2231473,f,0,1,0,1,0,1,1,2
2325031,m,0,1,1,0,0,1,0,5
2325263,m,0,0,1,0,0,0,0,4
2231570,f,1,0,1,1,1,0,0,5
2325145,m,1,0,1,1,0,1,0,5
2325029,m,1,1,1,0,0,0,0,5
2231575,m,0,0,0,0,0,0,1,2
2325191,m,1,1,1,0,1,0,0,1
2231486,f,0,0,0,0,0,0,1,2
2325071,f,1,0,1,0,0,0,0,2
2231508,f,1,1,1,0,0,0,1,3
2231394,m,0,1,0,1,0,1,1,1
2325235,f,0,0,0,0,0,0,1,5
2231543,f,0,1,0,1,0,1,1,4
2325190,m,1,1,0,0,1,0,1,3
2325007,f,0,0,0,1,0,1,1,2
2325094,f,1,1,1,1,1,1,1,3
2325210,m,1,0,0,0,0,1,0,3
2325309,f,1,1,0,0,1,0,1,5
2325019,m,1,0,1,0,0,1,1,4
2231495,m,1,1,0,1,0,0,1,3
2325262,m,1,1,0,0,1,0,1,2
2231460,f,1,0,1,1,1,0,1,2
2325296,f,0,0,1,1,1,1,1,4
2325174,m,1,0,0,0,1,0,1,1
2231327,f,0,0,1,0,1,1,0,1
2325112,f,1,1,0,1,1,1,0,4
2325324,f,1,0,0,1,0,0,1,3
2325266,f,1,1,1,0,0,0,0,1
2325054,m,1,0,0,1,1,1,0,2
2325186,f,1,0,1,0,1,1,0,5
2231546,f,1,0,1,0,1,0,1,4
2325171,m,0,0,1,0,0,0,0,5
2325015,m,1,0,0,0,1,0,0,4
2231522,f,1,1,0,0,0,0,0,5
2325224,f,1,1,0,0,0,0,0,3
2325239,f,0,1,0,0,1,1,0,2
2231359,f,0,1,1,0,0,0,1,2
2231542,f,0,1,1,1,1,1,0,1
2231333,f,0,0,1,0,1,1,1,3
2325270,f,0,0,1,0,0,0,0,3
2325213,m,1,1,0,0,1,0,1,3
2325292,f,1,0,0,1,1,1,1,4
2231397,m,1,0,0,0,0,0,0,4
2231395,f,1,1,0,1,0,0,0,3
2325095,f,1,1,1,0,0,0,0,2
2325069,f,0,0,0,0,1,1,0,3
2231567,f,1,1,1,1,1,0,1,5
2231580,m,0,0,1,0,1,1,0,4
2231358,m,0,0,1,1,0,0,1,3
2231363,f,1,0,1,0,1,1,1,4
2231422,f,0,0,1,0,1,1,1,2
2231477,m,1,0,0,0,0,0,0,1
2325155,f,0,0,1,0,1,1,0,5
2231351,m,1,1,0,1,0,0,1,4
2325043,m,0,1,0,1,1,0,1,3
1812345,m,0,0,0,0,1,0,0,4
1912084,f,1,1,1,1,1,1,1,3
1912094,m,1,0,0,0,1,1,0,2
1912105,f,1,1,1,1,1,1,1,1
1912125,f,0,1,0,0,1,0,1,2
1912159,m,0,1,0,1,1,0,0,5
1912202,f,1,0,0,1,0,0,1,5
1912243,m,0,1,0,0,1,1,1,4
1912280,m,1,0,0,1,0,0,1,3
1912289,m,0,0,0,0,1,0,0,4
1912308,m,1,1,1,1,1,1,1,3
1912308,m,0,1,0,0,1,0,1,2
1912359,m,0,0,1,0,0,1,0,2
1912377,m,1,0,0,0,0,1,0,4
1912385,m,1,0,0,1,0,0,0,3
1912391,m,1,1,1,1,1,1,1,3
1912502,m,1,0,0,0,1,1,0,2
1912580,m,1,1,1,1,1,1,1,1
1912629,f,1,1,0,1,0,1,1,4
1912653,f,0,1,0,0,1,0,0,2
1912715,m,0,0,1,1,1,0,1,3
1912736,m,1,0,0,1,0,0,1,3
1912740,m,0,0,0,0,1,0,0,4
1912745,m,1,1,1,1,1,1,1,3
1912751,m,0,1,0,0,1,0,1,2
1912798,m,0,0,1,0,0,1,0,2
1912815,m,0,1,1,1,0,0,0,4
1912829,m,1,0,0,1,0,1,0,1
1912845,f,0,1,0,0,1,0,1,4
1912862,f,1,0,0,0,0,1,0,1
1912870,m,0,0,1,0,1,0,0,5
1912878,m,1,0,1,0,0,1,1,6
1912910,f,0,0,0,0,1,1,1,3
1912966,f,1,0,1,1,0,0,0,3
1912968,m,1,1,0,1,1,0,1,4
1912981,m,0,1,1,0,0,1,1,4
1912986,f,1,1,1,1,1,0,1,5
1913007,m,0,1,1,1,1,1,1,1
1913011,m,0,0,0,0,0,0,0,1
1913040,m,1,1,0,1,0,1,0,2
1913063,f,0,1,1,0,1,1,1,3
1921020,m,0,1,0,1,0,0,0,4
1921081,m,0,0,1,0,0,1,1,1
1921100,f,1,0,0,1,1,1,0,5
1921120,m,0,0,1,0,0,1,1,4
1921136,m,0,0,0,1,0,0,0,3
1921144,m,1,0,1,0,0,1,1,4
1921189,m,1,0,0,1,0,0,0,1
1921214,m,1,1,1,0,1,0,1,3
1921214,f,0,0,1,1,0,1,1,4
1921211,m,0,0,1,0,1,0,0,1
1913036,f,1,0,0,1,0,0,1,5
1921220,m,0,1,0,0,1,1,1,4
1921230,f,1,0,0,1,0,0,1,3
1921235,m,0,0,0,0,1,0,0,4
1921241,m,1,1,1,1,1,1,1,3
1921252,f,1,0,0,0,1,1,0,2
1921260,m,1,1,1,1,1,1,1,1
1921269,f,0,1,0,0,1,0,1,2
1921288,m,0,1,0,1,1,0,0,1
1921310,m,0,0,1,1,1,1,1,1
1921311,m,1,0,0,0,0,0,0,2
1921323,m,1,1,1,0,1,0,1,3
1921335,m,0,0,1,1,0,1,1,4
1921363,m,0,0,1,0,1,0,0,1
1921370,m,1,0,0,1,0,0,1,5
1921388,f,0,1,0,0,1,1,1,4
1921402,m,0,1,0,1,0,0,0,4
1921404,m,0,0,1,0,0,1,1,1
1921412,f,1,0,0,1,1,1,0,5
1921416,m,0,0,1,0,0,1,1,4
1921436,m,0,0,0,1,0,0,0,3
1921438,m,1,0,1,0,0,1,1,4
1921464,m,1,0,0,1,0,0,0,1
1921468,m,1,1,1,0,1,0,1,3
1921482,f,0,0,1,1,0,1,1,4
1921497,m,0,0,1,0,1,0,0,1
1921500,f,1,0,0,1,0,0,1,5
1921504,m,0,1,0,0,1,1,1,4
1921509,f,1,0,0,1,0,0,1,3
1921531,m,0,0,0,0,1,0,0,4
1921532,m,1,1,1,1,1,1,1,3
1921535,f,1,0,0,0,1,1,0,2
1921548,m,1,1,1,1,1,1,1,1
1921550,f,0,1,0,0,1,0,1,2
1921553,m,0,1,0,1,1,0,0,1
1921554,m,0,0,1,1,1,1,1,1
1921556,f,0,1,1,0,0,0,1,1
1921559,m,0,1,1,1,0,1,1,1
1921563,m,1,0,0,0,0,0,0,2
1921569,m,1,1,1,0,1,1,1,3
1921587,f,1,1,1,0,1,0,1,1
1921589,f,0,1,1,1,0,0,0,2
1921596,f,1,1,1,1,1,1,1,3
1921597,m,1,0,0,0,1,0,0,1
1921601,m,1,0,0,1,1,1,0,4
1921603,f,1,0,0,1,1,0,0,3
1921636,m,0,1,1,0,0,0,1,2
1921716,m,0,1,1,1,0,1,0,4
1921716,m,0,0,0,1,1,1,1,3
1921736,m,1,1,1,0,0,0,0,1
1921740,m,1,1,1,1,0,1,0,2
1921740,f,0,1,0,0,1,0,0,3
1921744,f,0,0,1,1,1,0,1,3
1921749,f,0,1,0,0,1,0,1,2
1921770,m,0,0,1,0,1,0,0,1
1921791,f,1,0,0,1,0,0,1,5
1921793,m,0,1,0,0,1,1,1,4
1921797,f,1,0,0,1,0,0,1,3
1921801,m,0,0,0,0,1,0,0,4
1921809,m,1,1,1,1,1,1,1,3
1921813,f,1,0,0,0,1,1,0,2
1921816,m,1,1,1,1,1,1,1,1
1921829,f,0,1,0,0,1,0,1,2
1921830,m,0,1,0,1,1,0,0,1
1921818,m,0,0,1,1,1,1,1,1
1921826,f,0,1,1,0,0,0,1,1
1921837,m,0,1,1,1,0,1,1,1
1921851,m,1,0,0,0,0,0,0,2
1921864,m,1,1,1,0,1,1,1,3
1921878,f,1,1,1,0,1,0,1,1
1921871,m,0,0,1,1,1,1,1,1
1921879,f,0,1,1,0,0,0,1,1
1921881,m,0,1,1,1,0,1,1,1
1921883,m,1,0,0,0,0,0,0,2
1921884,m,1,1,1,0,1,1,1,3
1921891,f,1,1,1,0,1,0,1,1
1921897,m,0,0,0,1,0,0,0,3
1921899,m,1,0,1,0,0,1,1,4
1921905,m,1,0,0,1,0,0,0,1
1921931,m,1,1,1,0,1,0,1,3
1921932,f,0,0,1,1,0,1,1,4
1921949,m,0,0,1,0,1,0,0,1
1921972,f,1,0,0,1,0,0,1,5
1921983,m,0,1,0,0,1,1,1,4
1922002,f,1,0,0,1,0,0,1,3
1922009,m,0,0,0,0,1,0,0,4
1922217,m,1,1,1,1,1,1,1,3
1922230,f,1,0,0,0,1,1,0,2
1922263,m,1,1,1,1,1,1,1,1
1922270,m,0,1,0,0,1,1,1,4
1925072,f,1,0,0,1,0,0,1,3
1931007,f,0,1,0,0,1,0,0,3
1931067,f,0,0,1,1,1,0,1,3
1931139,f,0,1,0,0,1,0,1,2
1931154,m,0,0,1,0,1,0,0,1
1931157,f,1,0,0,1,0,0,1,5
1931194,m,0,1,0,0,1,1,1,4
1931207,f,1,0,0,1,0,0,1,3
1931215,m,0,0,0,0,1,0,0,4
1931247,m,1,1,1,1,1,1,1,3
1931265,f,1,0,0,0,1,1,0,2
1931280,m,1,1,1,1,1,1,1,1
1931295,m,0,0,1,0,1,0,0,1
1931308,f,1,0,0,1,0,0,1,5
1931313,m,0,1,0,0,1,1,1,4
1931315,f,1,0,0,1,0,0,1,3
1931321,m,0,0,0,0,1,0,0,4
1931347,m,1,1,1,1,1,1,1,3
1931358,f,1,0,0,0,1,1,0,2
1931365,m,1,1,1,1,1,1,1,1
1931371,f,0,1,0,0,1,0,1,2
1931383,m,0,1,0,1,1,0,0,1
1931394,m,0,0,1,1,1,1,1,1
1931400,m,1,0,0,0,0,0,0,2
1931405,m,1,1,1,0,1,0,1,3
1931433,m,0,0,1,1,0,1,1,4
1931445,m,0,0,1,0,1,0,0,1
1931455,m,1,0,0,1,0,0,1,5
1931461,f,0,1,0,0,1,1,1,4
1931491,m,0,1,0,1,0,0,0,4
1931500,f,0,1,0,0,1,0,1,2
1931509,m,0,0,1,0,1,0,0,1
1931524,f,1,0,0,1,0,0,1,5
1931533,m,0,1,0,0,1,1,1,4
1931545,f,1,0,0,1,0,0,1,3
1931553,m,0,0,0,0,1,0,0,4
1931564,m,1,1,1,1,1,1,1,3
1931565,f,1,0,0,0,1,1,0,2
1931566,m,1,1,1,1,1,1,1,1
1931582,m,0,0,1,0,1,0,0,1
1931597,f,1,0,0,1,0,0,1,5
1931608,f,0,1,0,0,1,1,1,4
1931630,m,0,0,1,1,1,0,1,3
1931655,m,1,0,0,1,0,0,1,3
1931664,m,0,0,0,0,1,0,0,4
1931675,m,1,1,1,1,1,1,1,3
1931683,m,0,1,0,0,1,0,1,2
1931725,m,0,0,1,0,0,1,0,2
1931740,m,0,1,1,1,0,0,0,4
1931752,m,1,0,0,1,0,1,0,1
1931759,f,0,1,0,0,1,0,1,4
1931764,f,1,0,0,0,0,1,0,1
1931810,m,0,0,1,0,1,0,0,5
1931806,m,1,0,1,0,0,1,1,6
1931797,f,0,0,0,0,1,1,1,3
1931833,f,1,0,1,1,0,0,0,3
1931840,m,1,1,0,1,1,0,1,4
1931844,m,0,1,1,0,0,1,1,4
1931846,f,1,1,1,1,1,0,1,5
1931849,m,0,1,1,1,1,1,1,1
1931850,m,0,0,0,0,0,0,0,1
1931872,m,1,1,0,1,0,1,0,2
1931875,f,0,1,1,0,1,1,1,3
1931881,m,0,1,0,1,0,0,0,4
1931892,m,0,0,1,0,0,1,1,1
1931904,f,1,0,0,1,1,1,0,5
1931914,m,0,0,1,0,0,1,1,4
1931917,m,0,0,0,1,0,0,0,3
1931921,m,1,0,1,0,0,1,1,4
1931924,m,1,0,0,1,0,0,0,1
1931931,m,1,1,1,0,1,0,1,3
1931933,f,0,0,1,1,0,1,1,4
1931943,m,0,0,1,0,1,0,0,1
1931948,f,1,0,0,1,0,0,1,5
1931957,m,0,1,0,0,1,1,1,4
1931961,f,1,0,0,1,0,0,1,3
1931968,m,0,0,0,0,1,0,0,4
1931970,m,1,1,1,1,1,1,1,3
1935133,f,1,0,0,0,1,1,0,2
1935311,m,1,1,1,1,1,1,1,1
1935377,f,0,1,0,0,1,0,1,2
2011004,m,0,1,0,1,1,0,0,1
2011013,m,0,0,1,1,1,1,1,1
2011038,m,1,0,0,0,0,0,0,2
2011046,m,1,1,1,0,1,0,1,3
2011057,m,0,0,1,1,0,1,1,4
2011053,m,0,0,1,0,1,0,0,1
2011063,m,1,0,0,1,0,0,1,5
2011067,f,0,1,0,0,1,1,1,4
2011078,m,0,1,0,1,0,0,0,4
2011082,m,0,0,1,0,0,1,1,1
2011087,m,1,1,1,1,1,1,1,3
2011097,f,1,0,0,0,1,1,0,2
2011108,m,1,1,1,1,1,1,1,1
2011113,f,0,1,0,0,1,0,1,2
2011126,m,0,1,0,1,1,0,0,1
2011138,m,0,0,1,1,1,1,1,1
2011144,m,1,0,0,0,0,0,0,2
2011138,m,1,1,1,0,1,0,1,3
2011154,m,0,0,1,1,0,1,1,4
2011144,m,0,0,1,0,1,0,0,1
2011121,m,1,0,0,1,0,0,1,5
